winner,champLevel,item0,item1,item2,item3,item4,item5,item6,kills,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,largestKillingSpree,deaths,assists,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,largestCriticalStrike,totalHeal,minionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,goldEarned,goldSpent,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,visionWardsBoughtInGame,sightWardsBoughtInGame,magicDamageDealt,physicalDamageDealt,trueDamageDealt,magicDamageTaken,physicalDamageTaken,trueDamageTaken,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,inhibitorKills,towerKills,wardsPlaced,wardsKilled,largestMultiKill,killingSprees,totalUnitsHealed,totalTimeCrowdControlDealt,champion
false,15,1412,3143,3071,3111,3155,0,3340,7,1,0,0,0,0,2,9,2,149623,13898,40500,0,15458,34,103,95,8,12123,11175,0,0,0,0,1545,10821,1531,0,0,14383,117005,18234,9268,29027,2204,false,false,false,false,false,false,0,1,11,3,2,2,1,844,Rek'Sai 
true,17,1412,3143,3009,3071,3052,1036,3340,11,1,0,0,0,0,6,4,13,161673,24063,48979,0,23947,39,80,70,10,15132,11350,0,0,0,0,3751,18770,1541,1,0,14491,130888,16294,13705,32942,2331,true,false,false,false,true,false,1,2,15,4,2,2,1,742,Rek'Sai 
true,18,1412,3143,3071,3156,3009,3053,3340,5,0,0,0,0,0,4,8,16,266146,25897,67807,0,26992,99,113,87,26,18535,16200,0,0,0,0,3491,19080,3326,1,0,18436,222026,25683,23475,42936,1395,false,false,false,false,false,false,1,1,18,6,1,1,1,908,Rek'Sai 
true,16,1402,3157,3001,3117,3116,1026,3364,12,0,0,0,0,0,7,2,13,189055,34173,26449,0,16949,68,73,56,17,14657,13450,0,0,0,0,31038,1238,1896,3,0,169438,12909,6708,7343,18967,138,true,false,false,true,false,true,0,0,5,3,1,2,1,612,Fiddlesticks 
false,13,1401,3083,3009,1031,1011,0,3340,3,0,0,0,0,0,3,5,8,110229,14111,35665,0,7486,42,62,62,0,9423,8450,0,0,0,0,5090,7872,1148,1,0,45274,58191,6764,11709,22084,1872,false,false,false,false,false,false,0,0,8,3,1,1,1,1074,Volibear 
true,12,1413,3009,3742,1036,1028,0,3340,5,0,0,0,0,0,3,2,5,93532,9055,24591,0,9159,31,63,42,21,8781,7572,0,0,0,0,2107,5582,1366,1,0,22672,61162,9697,4857,19598,136,false,false,false,false,false,false,0,1,8,1,1,2,1,543,Rek'Sai 
true,17,1412,3009,3071,3068,3156,3052,3340,13,0,0,0,0,0,9,1,15,226144,26643,35305,0,18987,84,101,83,18,16054,14175,0,0,0,0,3594,21208,1840,0,0,38818,165067,22259,7647,26939,717,false,false,false,false,true,false,1,4,13,7,1,2,1,707,Rek'Sai 
false,10,1056,3174,1001,1031,3751,0,3340,1,0,0,0,0,0,0,8,0,60882,7077,15916,0,2079,100,1,0,1,5681,5050,0,0,0,0,6937,140,0,0,0,56777,4105,0,3214,11520,1181,false,false,false,false,false,false,0,0,1,0,1,0,1,352,Galio 
true,18,1412,3009,3068,3071,3053,3742,3364,13,0,0,0,0,0,6,4,22,352980,43629,71722,0,33643,150,116,90,26,21618,16775,0,0,0,0,7066,26960,9602,0,0,70787,238043,44150,27431,42484,1806,false,false,false,true,false,true,0,0,15,7,1,2,1,1065,Rek'Sai 
false,9,1056,2043,3001,1056,0,0,3340,1,0,0,0,0,0,0,8,2,41398,6632,15864,0,1050,65,0,0,0,4980,3825,0,0,0,0,4009,711,1911,1,0,22011,6146,13240,8620,6995,248,false,false,false,false,false,false,0,0,0,1,1,0,1,12,Ahri 
false,18,1412,3009,3068,3071,3156,3052,3340,8,0,0,0,0,0,3,8,14,159159,23901,55746,0,17572,58,88,83,5,15412,14125,0,0,0,0,6901,15502,1497,0,0,36670,107326,15161,32185,22934,626,false,false,false,false,false,false,0,0,13,4,1,2,1,536,Rek'Sai 
false,18,1412,3009,3068,3071,3742,3156,3340,10,2,0,0,0,0,7,6,14,246596,32168,72970,0,32725,76,110,98,12,19307,16325,0,0,0,0,7523,20035,4608,0,0,56370,170696,19530,27277,43529,2164,false,false,false,false,false,false,0,1,14,4,2,2,1,729,Rek'Sai 
true,17,1401,3009,3025,3742,3053,0,3340,9,2,0,0,0,0,7,3,16,146504,25565,28409,0,9307,49,82,69,13,14605,11975,0,0,0,0,8528,13582,3454,0,0,49716,81963,14824,8140,19485,783,false,false,false,false,false,true,1,0,9,2,2,2,1,1121,Skarner 
true,18,1412,3068,3009,3071,3156,3065,3340,13,0,0,0,0,0,2,15,26,320040,41336,103799,0,35010,108,125,110,15,23598,16350,0,0,0,0,5980,30010,5344,1,0,67167,220152,32720,48246,54035,1518,false,false,false,false,false,false,0,2,20,6,1,3,1,893,Rek'Sai 
true,16,1401,3009,3742,3065,3052,1036,3340,4,0,0,0,0,0,2,4,12,141645,14194,43511,0,12080,30,82,71,11,12463,11050,0,0,0,0,5056,7297,1840,1,0,50020,81979,9645,16009,26474,1028,false,false,false,false,true,false,1,2,14,6,1,1,1,1311,Volibear 
true,15,1419,3006,3085,3156,1053,0,3340,9,1,0,0,0,0,4,7,5,150299,18544,23713,395,9532,59,76,66,10,12703,10675,0,0,0,0,0,16826,1717,0,0,1572,137795,10930,4716,18262,733,false,false,false,false,false,true,0,1,5,2,2,2,7,567,Kindred 
true,16,1412,3156,3071,3111,3211,3067,3340,11,1,0,0,0,0,6,2,8,176463,17620,24940,0,8293,69,78,64,14,14275,12350,0,0,0,0,1622,15195,802,1,0,10733,158103,7627,5493,19327,120,false,false,false,false,true,false,1,0,10,2,2,2,1,424,Wukong 
false,14,1412,3156,3071,1001,0,0,3340,3,0,0,0,0,0,0,7,3,131467,11363,37626,0,12603,47,81,79,2,10226,9550,0,0,0,0,2330,7635,1397,1,0,11088,103608,16770,15371,21913,341,false,false,false,false,false,false,0,0,9,1,1,0,1,738,Rek'Sai 
true,15,1401,3065,3009,3083,3052,0,3340,6,0,0,0,0,0,5,2,12,122947,18408,26757,0,6552,46,60,43,17,11419,10525,0,0,0,0,6089,9918,2400,0,0,44453,67107,11386,5983,20005,768,false,false,false,false,true,false,1,0,8,0,1,1,1,1322,Volibear 
false,16,1402,3068,3009,3110,3151,0,3340,5,1,0,0,0,0,2,9,18,165482,18675,40358,0,5558,53,87,84,3,13554,12725,0,0,0,0,14405,2212,2057,0,0,130075,27373,8033,8679,29382,2297,false,false,false,false,false,false,0,0,13,3,2,1,1,1226,Sejuani 
true,13,1419,3009,3022,3085,0,0,3340,7,1,0,0,0,0,5,3,11,120913,14127,19198,254,11016,37,53,41,12,10982,9620,0,0,0,0,213,12266,1648,0,0,1685,103627,15601,4612,14009,575,false,false,false,true,true,false,1,2,7,1,2,2,16,611,Kindred 
true,15,1401,3190,3009,3083,3024,3057,3340,3,0,0,0,0,0,2,7,17,129090,16603,46376,0,9482,20,88,80,8,11802,11075,0,0,0,0,11895,3433,1274,0,0,87583,32320,9187,14172,29241,2962,false,false,false,false,false,false,0,1,12,5,1,1,1,487,Sejuani 
false,15,1410,1001,3100,1058,1011,1052,3340,1,0,0,0,0,0,0,8,3,141708,6970,33918,1680,10708,49,70,67,3,9720,9135,0,0,0,0,6179,790,0,1,0,103519,19219,18970,7285,25508,1124,false,false,false,false,false,false,0,0,13,1,1,0,4,165,Nidalee 
false,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,829,0,0,0,0,0,0,2162,0,0,0,0,0,0,0,0,0,0,0,0,0,440,371,18,false,false,false,false,false,false,0,0,0,0,0,0,0,0,Galio 
true,16,1056,3157,3111,3027,3001,3211,3340,7,0,0,0,0,0,4,3,14,158403,23404,29433,0,12752,188,8,6,2,13048,11225,0,0,0,0,22772,631,0,1,0,143102,15300,0,11146,15471,2815,false,false,false,false,false,true,0,2,15,1,1,2,1,486,Galio 
true,12,1413,3748,1001,1031,1011,0,3340,4,0,0,0,0,0,2,3,11,83244,8815,21256,0,7278,19,60,52,8,8720,8450,0,0,0,0,2899,4696,1219,1,0,18547,54513,10184,5954,15216,86,true,false,false,false,false,false,0,0,7,2,1,1,1,483,Rek'Sai 
true,15,1401,3748,3742,3009,0,0,3340,4,0,0,0,0,0,2,6,10,141904,12249,34799,0,9679,35,81,71,10,12128,10200,0,0,0,0,5192,5829,1228,1,0,45705,87687,8512,7740,25860,1198,false,false,false,false,false,true,0,1,9,1,1,1,1,1281,Volibear 
true,17,1413,3748,3190,3742,3009,0,3340,11,1,0,0,0,0,6,4,12,185692,18013,50619,0,16484,58,95,75,20,15159,13700,0,0,0,0,4817,11005,2191,1,0,42001,118691,24998,14074,36000,544,false,false,false,false,false,false,0,1,12,3,2,2,1,884,Rek'Sai 
false,15,1412,3009,3068,3071,1031,1029,3340,5,0,0,0,0,0,2,6,14,133160,16948,39846,0,14273,44,92,89,3,11236,10825,0,0,0,0,4184,10044,2719,0,0,27823,90725,14610,5968,33323,554,false,false,false,false,false,false,0,0,10,4,1,1,1,440,Rek'Sai 
false,13,1413,3151,3190,3009,0,0,3340,5,0,0,0,0,0,2,7,1,142776,15164,32902,0,5281,49,77,75,2,9795,9500,0,0,0,0,12109,1687,1366,1,0,111534,20545,10696,11056,20076,1769,true,false,false,false,false,false,0,0,8,0,1,1,1,404,Amumu 
false,14,1413,1001,3151,3105,0,0,3340,2,0,0,0,0,0,0,7,3,129284,7618,24730,0,4986,55,72,66,6,9081,7925,0,0,0,0,6585,545,487,0,0,98573,19809,10901,7255,14842,2632,false,false,false,false,false,false,0,0,8,0,1,0,1,259,Amumu 
true,14,1412,1001,3156,3068,0,0,3340,4,0,0,0,0,0,2,2,13,128546,10490,23632,0,9370,26,89,57,32,10783,9300,0,0,0,0,1363,7665,1462,1,0,17303,96570,14672,4907,17082,1642,false,false,false,false,false,false,0,3,7,0,1,2,1,719,Rek'Sai 
false,18,1412,3068,3009,3071,3075,3052,3340,4,0,0,0,0,0,0,5,16,222409,21749,53994,93,20305,103,84,76,8,14694,13425,0,0,0,0,7112,13861,775,2,0,55520,150657,16232,8513,44684,796,false,false,false,false,false,false,0,0,21,6,1,0,1,678,Rek'Sai 
false,18,1401,3748,3009,3065,1011,3742,3340,3,0,0,0,0,0,0,10,16,216193,25529,65754,0,12196,95,91,85,6,14427,14150,0,0,0,0,9195,11499,4834,3,0,75598,122385,18209,26390,36003,3361,false,false,false,false,false,false,0,0,22,3,1,0,1,1761,Volibear 
true,18,1412,3111,3156,3068,3071,1011,3340,6,0,0,0,0,0,2,8,25,212491,18842,46421,0,20216,69,108,102,6,15890,14125,0,0,0,0,5231,12504,1106,0,0,39892,155090,17508,12333,33565,522,false,false,false,false,false,false,0,2,11,1,1,2,1,588,Rek'Sai 
false,12,1056,3027,1001,1057,3108,0,3340,1,0,0,0,0,0,0,1,1,74566,4163,14960,0,2864,134,0,0,0,6641,5320,0,0,0,0,3931,232,0,0,0,66192,8356,17,9381,4797,782,false,false,false,false,false,false,0,0,5,1,1,0,1,344,Galio 
false,14,1416,1001,3078,1031,1011,0,3340,5,0,0,0,0,0,0,7,4,110405,10706,29442,0,7227,44,66,62,4,9792,8608,0,0,0,0,2916,6607,1182,0,0,51621,50095,8689,4669,23993,780,false,false,false,false,false,false,0,0,9,2,1,0,1,333,Udyr 
true,13,1413,3009,3742,3082,1028,0,3340,8,2,0,0,0,0,5,1,13,90064,11907,22798,0,8225,22,56,44,12,10507,8100,0,0,0,0,3312,6721,1873,1,0,23211,55211,11642,3397,18950,450,false,false,false,false,false,false,0,1,9,1,2,2,1,547,Rek'Sai 
false,14,1413,3190,3742,3009,0,0,3340,1,0,0,0,0,0,0,3,9,135360,10386,33545,0,14184,63,84,79,5,10412,9150,0,0,0,0,5620,3691,1074,1,0,42137,77148,16074,12066,20176,1303,false,false,false,false,false,false,0,1,15,4,1,0,1,595,Rek'Sai 
true,17,1413,3748,3190,3009,3742,0,3340,16,3,1,1,0,0,8,4,12,142956,24062,45153,0,16664,43,71,58,13,15459,12650,0,0,0,0,6328,15273,2460,1,0,37958,88393,16604,10869,33391,892,true,false,false,false,false,false,1,0,9,1,4,3,1,613,Rek'Sai 
false,12,1056,3285,1001,3802,3108,0,3340,2,0,0,0,0,0,0,6,2,68340,9717,11089,0,1353,111,6,6,0,6243,5975,0,0,0,0,6558,676,2482,1,0,40402,8629,19308,7129,3824,136,false,false,false,false,false,false,0,0,8,0,1,0,1,18,Ahri 
true,16,1413,3190,3742,3009,3053,0,3340,5,0,0,0,0,0,2,2,19,149455,19381,42255,0,20421,64,77,63,14,12897,11900,0,0,0,0,5552,10337,3491,1,0,41054,92237,16163,12299,28767,1188,false,false,true,false,false,true,0,3,12,5,1,2,1,669,Rek'Sai 
false,10,1413,1001,1031,3751,0,0,3340,1,0,0,0,0,0,0,2,0,66355,3443,18260,0,7145,8,58,53,5,5506,5100,0,0,0,0,1300,1765,378,1,0,18109,40207,8038,1295,16525,440,false,false,false,false,false,false,0,0,8,4,1,0,1,339,Rek'Sai 
true,15,1413,3748,3190,3009,1031,1011,3340,6,0,0,0,0,0,3,2,10,156739,17161,35413,0,15936,49,92,74,18,12346,11625,0,0,0,0,4636,9735,2790,2,0,40212,96465,20061,11895,23331,186,false,false,false,false,false,true,0,2,13,1,1,2,1,679,Rek'Sai 
false,17,1413,3748,3190,1001,3742,0,3340,2,0,0,0,0,0,2,4,10,199603,12226,44195,0,18216,93,99,88,11,12789,12050,0,0,0,0,3650,6576,1999,1,0,52954,125621,21027,9574,32130,2490,false,false,false,false,false,false,0,0,14,2,1,1,1,772,Rek'Sai 
false,18,1413,3748,3742,3009,3075,3026,3340,6,0,0,0,0,0,3,7,14,214798,21847,57814,106,26212,77,115,111,4,16179,14950,0,0,0,0,5852,13801,2194,1,0,64524,128757,21514,15076,36511,6226,false,false,false,false,false,false,0,0,17,7,1,1,1,562,Rek'Sai 
true,14,1413,3190,3742,3009,0,0,3340,6,1,0,0,0,0,4,3,9,113992,8815,33400,0,11659,37,67,49,18,10086,9150,0,0,0,0,2932,4740,1142,1,0,31097,69640,13254,7525,25012,862,false,false,false,false,false,false,0,0,11,2,2,1,1,591,Rek'Sai 
false,17,1409,3190,3742,3071,3111,3052,3340,11,1,1,0,0,0,6,7,7,188331,17888,57561,0,22563,65,110,98,12,14654,13700,0,0,0,0,6808,10504,576,1,0,52568,110517,25245,17195,38706,1660,false,false,false,false,false,false,0,0,32,7,3,2,1,840,Rek'Sai 
false,18,1409,3748,3065,3009,3742,3052,3364,4,0,0,0,0,0,2,8,15,228465,22615,69791,0,20845,85,118,82,36,15905,14075,0,0,0,0,6430,14073,2111,0,0,56257,143084,29122,27409,39947,2434,false,false,false,false,false,false,0,0,35,6,1,1,1,1121,Rek'Sai 
false,14,1409,3748,3190,0,1001,0,3340,4,0,0,0,0,0,2,6,6,114544,12105,43649,0,15721,34,77,65,12,9923,9150,0,0,0,0,4531,6507,1066,1,0,30868,67345,16330,15392,27169,1087,false,false,false,false,false,false,0,0,12,3,1,1,1,550,Rek'Sai 
false,12,1401,3077,1001,3052,0,0,3340,2,0,0,0,0,0,2,5,1,65903,2516,20322,0,4101,60,25,25,0,6651,5550,0,0,0,0,1200,1015,300,1,0,15457,43758,6687,6118,13956,248,false,false,false,false,false,false,0,0,5,2,1,1,1,149,Rek'Sai 
true,16,1401,3748,3512,3742,3009,0,3340,9,1,1,1,0,0,5,3,17,178554,22959,40045,0,17543,58,102,92,10,15207,12850,0,0,0,0,5466,14966,2526,1,0,38630,115996,23928,7462,32582,0,false,false,false,true,false,true,0,3,14,5,4,2,1,725,Rek'Sai 
true,18,1401,3748,3190,3742,3009,3053,3340,17,2,0,0,0,0,12,4,12,220794,28116,49472,0,17341,100,84,59,25,18032,15350,0,0,0,0,6516,17615,3985,1,0,44623,147549,28621,12837,34290,2344,false,false,false,false,false,true,0,1,13,1,2,2,1,735,Rek'Sai 
false,14,1401,3748,3009,3742,3211,0,3340,9,1,0,0,0,0,3,9,7,140191,17397,48545,0,11686,42,85,73,12,12100,11350,0,0,0,0,3984,10775,2637,1,0,34322,88769,17098,12417,34808,1319,true,false,false,false,false,false,0,1,12,3,2,2,1,742,Rek'Sai 
false,17,1401,3748,3143,3009,3211,0,3363,0,0,0,0,0,0,0,8,9,193055,18640,56888,0,19012,81,94,93,1,12317,11500,0,0,0,0,5410,11450,1780,3,0,44606,128756,19692,16612,36257,4019,false,false,false,false,false,false,0,0,13,2,0,0,1,729,Rek'Sai 
false,18,1409,3151,3111,3025,3001,3512,3340,3,0,0,0,0,0,0,8,17,240920,35665,50548,0,9281,51,142,108,34,17896,16575,0,0,0,0,32138,3032,494,2,0,174990,39098,26831,21749,27126,1672,false,false,false,false,false,true,0,1,33,2,1,0,1,546,Amumu 
false,14,1401,2031,3111,3742,3065,0,3340,6,1,0,0,0,0,6,2,2,127761,9213,23242,0,7440,67,76,76,0,10010,9650,0,0,0,0,2988,4807,1418,1,0,47277,65826,14658,5172,17527,542,false,false,false,false,false,false,0,0,10,2,2,1,1,1504,Volibear 
false,14,1416,3111,3078,3211,0,0,3340,0,0,0,0,0,0,0,10,6,124783,10127,34226,0,5990,39,84,83,1,9836,8808,0,0,0,0,3176,5380,1570,0,0,58889,54240,11653,12551,20906,768,false,false,false,false,false,false,0,0,11,3,0,0,1,305,Udyr 
false,15,1055,3812,3046,3009,3134,0,3340,2,0,0,0,0,0,0,9,2,144983,16179,21851,240,3543,206,0,0,0,9621,8725,0,0,0,0,585,15593,0,1,0,585,144397,0,5919,14369,1562,false,false,false,false,false,false,0,0,11,0,1,0,1,84,Graves 
false,7,3706,2043,0,0,0,0,3340,1,0,0,0,0,0,0,0,2,27050,1400,6452,0,3550,10,31,28,3,6559,1225,0,0,0,0,179,896,323,1,0,2145,22114,2790,130,6265,56,false,false,false,false,false,false,0,0,1,2,1,0,1,338,Rek'Sai 
true,3,1041,0,0,0,0,0,3340,0,0,0,0,0,0,0,0,0,7228,0,1238,0,541,0,9,9,0,942,450,0,0,0,0,0,0,0,0,0,751,5896,580,0,1238,0," "," "," "," ",false,false,0,0,1,0,0,0,1,83,Rek'Sai 
true,18,3190,3748,3143,3111,1401,3065,3340,8,0,0,0,0,0,4,9,31,248490,40690,82105,0,29775,104,111,91,20,19324,16275,0,0,0,0,9110,24969,6610,2,0,64906,163888,19694,26451,51720,3932,false,false,false,false,false,false,0,1,13,2,1,2,1,1142,Rek'Sai 
false,18,1401,3748,3143,3047,3075,3102,3340,9,1,0,0,0,0,6,7,10,191464,20492,57303,142,19459,40,111,77,34,16500,15075,0,0,0,0,7580,10990,1921,0,0,49711,117532,24220,17141,33396,6766,false,false,false,false,false,false,0,1,15,1,2,2,1,860,Rek'Sai 
true,16,3190,3748,3111,1401,3082,1028,3340,6,0,0,0,0,0,3,2,12,179930,14539,41256,0,20251,60,99,80,19,13642,11400,0,0,0,0,3362,8792,2384,1,0,44308,117629,17992,6675,34238,342,false,false,false,false,false,true,0,2,14,1,1,2,1,707,Rek'Sai 
false,17,1056,3285,3089,3001,3020,0,3340,9,1,0,0,0,0,6,6,4,181379,22105,17256,0,2333,240,9,8,1,13696,11650,0,0,0,0,16543,1468,4092,4,0,118717,16931,45729,9043,7772,440,false,false,false,false,false,false,0,1,18,3,2,2,1,140,Ahri 
false,18,3143,3748,2049,3047,1401,3102,3363,6,3,0,0,0,0,2,6,16,205868,25272,47907,0,15849,103,92,88,4,14865,13675,0,0,0,0,5885,15970,3416,2,0,47783,138432,19652,18826,28098,982,false,false,false,false,false,false,0,0,31,3,2,3,1,800,Rek'Sai 
false,14,1056,3157,3111,3174,3027,0,3340,4,0,0,0,0,0,0,8,6,121757,12057,27394,0,5451,184,3,3,0,10172,9525,0,0,0,0,11725,332,0,1,0,109440,12317,0,13319,14010,64,false,false,false,false,false,false,0,0,9,2,1,0,1,505,Galio 
true,15,1401,3190,3047,3742,1031,3024,3340,8,1,0,0,0,0,5,2,13,128902,17105,34242,0,9522,36,77,61,16,12531,11150,0,0,0,0,12776,2614,1714,1,0,86959,29516,12425,11568,18627,4046,false,false,true,false,false,false,0,2,12,2,2,2,1,503,Sejuani 
false,16,1419,3085,3009,3071,1038,1037,3340,9,1,1,0,0,0,4,9,6,140904,22935,32949,346,12694,67,65,65,0,12100,11625,0,0,0,0,36,21669,1230,1,0,1366,128670,10868,15312,17007,629,false,false,false,false,false,false,0,0,9,3,3,1,17,437,Kindred 
true,18,3190,3748,3143,1401,3111,3075,3340,4,0,0,0,0,0,3,4,18,279999,27850,57185,128,28348,131,120,107,13,17975,15150,0,0,0,0,9074,15549,3226,1,0,61347,196250,22401,14128,41928,1128,false,false,false,false,false,false,0,1,21,10,1,1,1,942,Rek'Sai 
true,15,3190,3748,3143,3111,1401,0,3340,12,1,0,0,0,0,11,2,13,145055,21311,33499,0,12644,72,70,60,10,13272,12775,0,0,0,0,5147,13359,2804,0,0,32743,100977,11334,8225,25042,232,false,false,false,false,false,true,0,4,7,1,2,1,1,700,Rek'Sai 
false,17,3190,3143,1408,3111,3071,3156,3340,9,0,0,0,0,0,4,10,8,190290,17192,45197,0,7173,53,111,94,17,16004,15700,0,0,0,0,3290,13339,562,1,0,36453,128210,25626,22198,22791,207,true,false,false,false,false,false,0,0,25,3,1,2,1,1521,Lee Sin 
false,18,3065,3748,3143,3111,3742,1401,3363,3,0,0,0,0,0,2,8,17,247153,18848,71672,0,20766,97,111,96,15,16971,17250,0,0,0,0,6114,11505,1228,1,0,57063,165323,24765,14849,55976,847,false,false,false,false,false,false,0,0,20,6,1,1,1,1086,Rek'Sai 
true,14,1402,2031,0,3047,3742,3025,3364,2,1,0,0,0,0,2,4,19,115330,8918,24919,0,5043,24,71,67,4,10921,9700,0,0,0,0,4316,3374,1227,3,0,63441,40379,11509,4797,17554,2568,false,false,false,false,false,false,0,2,11,1,2,1,1,304,Udyr 
true,16,1409,2031,3190,3110,3047,1031,3340,0,0,0,0,0,0,0,3,26,157858,13889,39400,0,15592,23,96,74,22,12119,10050,0,0,0,0,10028,2800,1060,1,0,50341,36099,71417,9980,29079,340,false,false,false,false,false,true,0,0,17,6,0,0,1,1473,Nunu 
true,14,1402,3157,3151,1028,3020,0,3341,5,0,0,0,0,0,2,4,13,113522,16603,23383,0,12412,35,66,48,18,11514,10500,0,0,0,0,15356,446,800,3,0,94877,10396,8248,9073,14128,182,false,false,false,false,false,false,0,0,7,4,1,1,1,377,Fiddlesticks 
false,14,1401,3742,3190,3111,3211,0,3340,2,0,0,0,0,0,2,4,9,141222,11515,33592,0,9189,45,88,74,14,11066,10550,0,0,0,0,5989,4272,1254,1,0,51171,76318,13731,10675,21363,1553,false,false,false,false,false,false,0,0,10,1,1,1,1,1537,Volibear 
false,12,1409,3748,1001,0,0,0,3340,4,0,0,0,0,0,2,4,0,89449,4734,21772,0,7314,35,60,48,12,8001,6625,0,0,0,0,1963,2600,170,0,0,21668,57037,10743,5774,15772,226,true,false,false,false,false,false,0,0,15,0,1,2,1,367,Rek'Sai 
false,18,1401,3748,3143,3009,3512,3083,3340,3,0,0,0,0,0,2,4,16,267660,24954,72647,0,30537,123,112,84,28,17248,15700,0,0,0,0,5687,15266,4001,1,0,65039,173245,29375,19027,52136,1484,false,false,false,false,false,false,0,1,16,3,1,1,1,1473,Rek'Sai 
true,13,1055,3031,3006,3085,1053,0,3340,10,2,1,0,0,0,9,4,8,109722,13408,10110,586,1741,158,0,0,0,11139,8825,0,0,0,0,331,13076,0,1,0,522,109199,0,2176,7617,316,false,false,false,false,false,true,0,3,8,0,3,1,2,26,Jinx 
false,16,1416,2031,3111,3078,3065,3024,3340,3,0,0,0,0,0,0,5,7,174789,16443,33420,0,9418,63,95,85,10,11818,11408,0,0,0,0,4439,10295,1708,0,0,79605,81789,13395,5868,26811,740,false,false,false,false,false,false,0,0,9,2,1,0,1,353,Udyr 
true,16,1055,3031,3006,3085,3072,1057,3340,4,0,0,0,0,0,2,6,10,176172,17715,18484,491,4367,216,5,4,1,13902,12645,0,0,0,0,1767,15948,0,1,0,1954,172313,1903,9447,8443,592,true,false,false,false,false,true,0,3,13,1,1,1,4,1821,Ashe 
true,18,1055,3031,3085,3006,3072,3026,3340,14,2,0,0,0,0,4,8,13,242315,43191,26851,826,5681,205,26,16,10,17324,13975,0,0,0,0,2769,38247,2173,1,0,4116,234767,3431,7866,17278,1706,false,false,true,false,false,false,1,3,15,1,2,5,4,182,Jinx 
true,14,1401,2031,3110,3047,3083,0,3340,3,0,0,0,0,0,3,1,18,114866,12329,23328,0,6299,19,78,71,7,10670,9675,0,0,0,0,8263,2374,1692,2,0,72124,32222,10520,4167,17662,1498,false,false,false,true,false,true,0,1,11,1,1,1,1,798,Sejuani 
false,17,1416,3085,3031,3006,3026,0,3363,6,1,0,0,0,0,2,11,12,183604,25191,33413,431,7941,106,70,67,3,13426,12675,0,0,0,0,7,23472,1711,2,0,1359,172993,9251,12432,20349,631,false,false,false,false,false,false,0,0,14,5,2,2,12,270,Kindred 
true,18,1413,3748,3143,3009,3065,3052,3340,11,2,2,0,0,0,7,2,15,220353,24557,53254,0,24866,127,87,74,13,16720,14200,0,0,0,0,5362,16555,2638,1,0,49833,154548,15971,8732,44019,502,false,false,false,true,true,false,1,4,9,3,3,2,1,981,Rek'Sai 
true,12,1401,3748,2043,1001,1033,1028,3341,4,0,0,0,0,0,4,0,3,87540,4554,14472,0,8089,36,57,50,7,8210,7575,0,0,0,0,840,2959,754,2,0,19431,58417,9692,908,13563,0,false,false,false,true,false,false,0,1,4,2,1,1,1,398,Rek'Sai 
true,13,1055,3031,3009,3085,3036,0,3340,6,1,0,0,0,0,4,4,7,104669,11084,10099,398,636,158,7,2,5,11713,10300,0,0,0,0,1458,9349,276,0,0,1458,100593,2617,2274,7748,76,false,false,false,false,false,true,1,5,7,0,2,2,1,1111,Ashe 
true,18,3143,3748,3190,3111,1401,3156,3341,7,0,0,0,0,0,2,3,22,273371,32653,69221,0,32285,198,69,61,8,18999,16750,0,0,0,0,6934,19995,5723,3,0,47456,206735,19179,24765,43290,1165,false,false,false,false,false,false,2,4,5,4,1,3,1,1034,Rek'Sai 
true,16,1401,3748,3190,3111,3082,1028,3363,6,1,1,0,0,0,3,5,17,153821,13766,39393,0,15112,108,51,44,7,13394,11825,0,0,0,0,3007,8697,2061,2,0,28265,114298,11257,14272,24591,530,false,false,false,false,false,false,0,3,9,6,3,2,1,425,Rek'Sai 
true,18,3190,3748,3143,3111,1401,1028,3341,6,0,0,0,0,0,5,3,20,208009,18211,45730,0,22427,119,81,51,30,15744,13250,0,0,0,0,4242,12000,1968,1,0,38483,150723,18803,12707,32922,100,false,false,true,false,false,true,0,4,4,2,1,1,1,837,Rek'Sai 
false,15,1401,3748,3143,1001,0,0,3341,2,0,0,0,0,0,0,5,2,150907,7385,31354,0,10334,83,89,79,10,10390,9550,0,0,0,0,1777,4196,1412,1,0,40470,96018,14418,13505,17681,168,false,false,false,false,false,false,0,1,2,4,1,0,1,908,Rek'Sai 
false,14,1401,3748,3143,3047,2043,0,3341,7,1,1,0,0,0,7,2,1,139101,6974,24624,0,9537,95,64,58,6,10867,10425,0,0,0,0,1491,3805,1676,2,0,24815,98886,15399,4729,19394,500,false,false,false,false,false,false,0,1,2,4,3,1,1,844,Rek'Sai 
true,12,1401,3748,3111,1028,1033,0,3341,4,0,0,0,0,0,3,1,2,111609,4869,22472,0,11437,38,66,53,13,9352,8300,0,0,0,0,1102,3166,601,1,0,30119,63725,17765,1451,20920,100,false,false,false,false,false,false,0,0,3,3,1,1,1,518,Rek'Sai 
